Scheme Code,Net Asset Value
 ,
Open Ended Schemes(Debt Scheme - Banking and PSU Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
151217,10.1453
151218,10.1505
151420,10.0502
151417,10.0475
151419,10.0476
150725,10.3186
150726,10.3187
150723,10.3095
150724,10.3062
 ,
LIC Mutual Fund,
 ,
120307,98.7956
120309,36.4062
101201,93.3752
101200,34.4456
120308,112.9787
120312,37.8796
101199,107.0109
101198,36.6787
 ,
Mirae Asset Mutual Fund,
 ,
150792,10.4317
150789,10.4308
150790,10.4170
150791,10.4175
150788,10.2878
150787,10.2878
150786,10.2768
150785,10.2765
150359,10.3065
150360,10.2901
150361,10.2906
150358,10.3064
 ,
Motilal Oswal Mutual Fund,
 ,
149349,10.6271
149350,10.5410
149800,8.8558
149799,8.7904
147794,14.2569
147795,14.0659
147625,16.2663
147626,15.8945
147619,13.9986
147620,14.3493
151550,10.1327
151551,10.1337
147622,19.9863
147621,19.4747
147796,13.2759
147797,12.9930
147624,18.9296
147623,19.3978
148381,14.8652
148382,14.6020
150518,11.4904
150519,11.4465
150443,9.0529
150444,9.0115
149919,10.6596
149920,10.5954
150522,9.9426
150521,9.9807
 ,
Navi Mutual Fund,
 ,
149039,10.7893
149040,10.7523
149804,10.18
149805,10.1003
150515,9.4026
150516,9.3559
149892,10.5429
149893,10.4453
149447,8.8324
149448,8.7843
 ,
Nippon India Mutual Fund,
 ,
113300,22.2171
118743,24.0891
118745,24.0549
118740,24.0503
118742,30.1920
118741,30.1920
113297,28.2704
113296,28.2704
113299,22.2938
113298,22.2938
113295,22.6447
118786,24.0213
118788,23.9898
118790,24.0230
118785,30.1986
118791,30.1986
113270,28.7302
113269,28.7302
113294,22.6498
113271,22.6475
148721,12.7755
148722,12.7755
148720,12.6125
148719,12.6125
150012,10.2647
150008,10.2647
150011,10.2445
150009,10.2445
150754,10.2926
150753,10.2926
150752,10.2839
150755,10.2839
150487,9.8364
150488,9.8364
150490,9.7947
150491,9.7947
150920,10.1850
150921,10.1850
150923,10.1795
150922,10.1795
151440,10.1363
151442,10.1363
151439,10.1355
151441,10.1355
150906,10.1848
150907,10.1848
150904,10.1783
150905,10.1783
148726,12.8474
148725,12.8474
148724,12.6894
148723,12.6894
150824,10.2141
150826,10.2141
150827,10.2074
150825,10.2074
151389,10.0618
151390,10.0633
151391,10.0633
151392,10.0618
148519,17.3693
148521,17.3693
148520,17.0545
148518,17.0545
 ,
PGIM India Mutual Fund,
 ,
151407,10.1336
151406,10.1336
151404,10.1314
151405,10.1314
 ,
SBI Mutual Fund,
 ,
149474,10.3793
149475,10.3793
149472,10.3542
149473,10.3544
150706,10.3981
150708,10.3980
150707,10.3863
150709,10.3869
150681,10.4306
150682,10.4306
150683,10.4177
150680,10.4179
150711,10.3214
150713,10.3215
150712,10.3116
150710,10.3117
119827,153.2247
119826,78.7019
102272,147.0375
102273,75.4387
150673,9.6729
150675,9.6728
150672,9.6465
150674,9.6466
148945,10.2619
148946,10.2618
148943,10.1673
148944,10.1675
150677,9.4963
150678,9.4963
150676,9.4704
150679,9.4704
 ,
Sundaram Mutual Fund,
 ,
149483,106.2260
149482,58.0377
149481,101.9724
149480,55.7166
 ,
Tata Mutual Fund,
 ,
150692,10.3710
150693,10.3710
150697,10.3710
150694,10.3544
150695,10.3544
150696,10.3544
119288,111.7497
101659,103.8142
151301,10.1268
151302,10.1268
151305,10.1268
151306,10.1151
151304,10.1151
151303,10.1151
151273,10.1425
151274,10.1425
151278,10.1425
151275,10.1298
151277,10.1298
151276,10.1298
150738,9.1812
150741,9.1405
150740,9.1812
150742,9.1405
150739,9.1812
150743,9.1405
150331,10.3795
150326,10.4138
150328,10.4138
150327,10.4138
150330,10.3795
150329,10.3795
119287,149.3393
101746,142.1107
 ,
Taurus Mutual Fund,
 ,
118881,34.2209
118882,32.0268
112948,32.3252
112949,20.6039
 ,
UTI Mutual Fund,
 ,
143341,13.7232
143340,13.3786
151185,10.1012
151184,10.0943
151239,10.113
151238,10.1079
148703,12.1791
148704,12.0532
120717,58.0249
120716,115.1713
100822,113.8965
100823,57.3809
150313,8.8728
150312,8.8329
151364,10.0762
151363,10.0732
151487,10.055
151488,10.0534
149881,10.7202
149880,10.6668
149803,10.0452
149802,10.0337
 ,
Open Ended Schemes(Other Scheme - Other  ETFs),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
151533,1000.
150498,17.9103
150497,13.8731
115512,19.075
147735,39.4311
149262,7.5481
149293,28.4584
145881,38.5796
139581,55.6483
149779,71.9592
 ,
Axis Mutual Fund,
 ,
141545,180.1912
148926,10.8022
148559,397.1215
148934,75.5170
149156,71.9301
148799,288.9541
150610,71.7628
 ,
Bandhan Mutual Fund,
 ,
139839,180.1887
139840,607.6198
 ,
DSP Mutual Fund,
 ,
142589,1000.0000
149286,195.6198
149392,171.5674
151262,39.3758
149403,153.1944
150523,69.4749
 ,
Edelweiss Mutual Fund,
 ,
147848,1226.9891
147849,1246.2279
149398,1040.4754
150987,1010.2888
148444,1111.0937
148445,1111.6115
135859,4015.9317
 ,
HDFC Mutual Fund,
 ,
150476,169.2389
135853,183.4971
148461,396.1849
150621,84.7277
150801,279.7212
151374,111.6511
150477,376.6357
150802,200.2794
151375,87.1586
150658,127.7725
150620,37.4431
150657,178.8027
150619,90.3173
151376,22.6593
135854,626.0708
150556,68.7425
 ,
ICICI Prudential Mutual Fund,
 ,
141957,57.7760
151196,210.0269
123004,183.7322
141596,137.7165
150455,18.0695
149928,51.5323
121366,184.3822
148456,168.3041
149463,122.3040
147483,39.4738
151207,54.5165
150879,15.4527
149072,462.8529
148957,75.5692
149285,71.9552
150526,51.1236
148466,29.0460
147921,113.7809
144587,38.7251
147530,198.5405
151572,35.6537
139455,98.1285
143247,23.8608
144947,1000.0000
139519,91.2021
101705,633.9033
149464,71.6932
 ,
Indiabulls Mutual Fund,
 ,
147113,177.5493
 ,
Invesco Mutual Fund,
 ,
115284,1870.5819
 ,
Kotak Mahindra Mutual Fund,
 ,
150000,12.9859
151358,1000
112351,180.7739
135744,99.9721
149397,24.7995
133122,399.5281
150492,71.2163
148763,28.9108
149757,83.445
150531,18.8823
106929,353.6837
109010,60.9083
150948,69.9713
 ,
LIC Mutual Fund,
 ,
136473,179.3691
135607,183.0893
133307,23.0698
135672,624.9297
 ,
Mirae Asset Mutual Fund,
 ,
149379,14.7364
148572,27.7366
145633,177.0918
149105,17.7401
149786,78.7858
149918,11.2194
147906,378.9477
148927,48.6610
149169,27.7916
 ,
Motilal Oswal Mutual Fund,
 ,
114984,102.2618
149438,52.3098
149801,35.8948
148620,51.1654
113069,170.4513
114456,31.3572
150517,46.7967
150445,21.6350
149921,23.9061
150520,113.3538
 ,
Nippon India Mutual Fund,
 ,
140107,38.7766
140095,281.3689
121146,174.8420
140086,1000.0000
148800,51.3357
140084,185.4078
140094,384.8629
134782,100.8160
139496,23.4173
140087,398.6285
148585,111.8007
128639,47.7356
128331,77.6812
140102,521.8286
148408,29.1031
146271,113.9848
140085,397.1654
140089,39.4693
148798,111.2581
131331,634.0241
147579,46.6372
149465,122.3787
149008,11.8946
149758,69.2774
 ,
Quantum Mutual Fund,
 ,
108479,1795.0745
 ,
SBI Mutual Fund,
 ,
139430,209.2994
145648,145.2962
135106,175.3069
134008,395.3375
149041,71.8488
148542,290.6263
134013,393.1113
148541,200.8176
134014,183.6893
121109,615.3377
144916,475.4494
 ,
Tata Mutual Fund,
 ,
145801,177.6056
149959,51.8427
147614,203.4187
 ,
UTI Mutual Fund,
 ,
141665,39.5457
146388,47.3297
135320,1804.5557
148173,39.737
135321,611.4991
 ,
Open Ended Schemes(Solution Oriented Scheme - Children’s Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
146407,13.61
146409,12.63
146408,13.61
146405,12.63
 ,
Axis Mutual Fund,
 ,
135762,20.4049
135765,20.3876
135759,18.4391
135760,18.4492
135764,20.7058
135763,20.4134
135766,18.4369
135761,18.4338
 ,
HDFC Mutual Fund,
 ,
100899,44.0722
119066,214.368
100900,197.024
119067,45.8807
 ,
ICICI Prudential Mutual Fund,
 ,
101127,192.21
120579,207.72
 ,
LIC Mutual Fund,
 ,
120285,24.5987
101271,22.4614
 ,
SBI Mutual Fund,
 ,
148490,24.3752
148489,23.5204
119719,84.5639
101169,78.2097
 ,
Tata Mutual Fund,
 ,
101491,40.1492
119312,44.1402
 ,
UTI Mutual Fund,
 ,
120771,30.9012
100678,30.3658
120724,59.3591
120725,59.4605
102267,54.7913
102266,54.7944
 ,
Open Ended Schemes(Solution Oriented Scheme - Retirement Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
146576,13.294
146575,13.304
146574,12.43
146577,12.436
146927,13.2
146930,13.202
146928,12.396
146929,12.396
146937,12.2622
146939,11.5835
146940,12.2624
146938,11.5845
146944,12.2023
146942,11.5494
146943,12.2024
146941,11.5486
 ,
Axis Mutual Fund,
 ,
147825,12.65
147822,12.62
147823,11.97
147824,11.97
147830,12.7024
147831,12.5934
147832,12.0064
147833,12.0056
147826,13.30
147827,13.17
147828,12.54
147829,12.54
 ,
Franklin Templeton Mutual Fund,
 ,
118548,175.2305
118549,17.2791
100535,15.6607
100536,162.7518
 ,
HDFC Mutual Fund,
 ,
136090,30.802
136094,34.021
136466,17.1161
136465,18.8139
136463,25.956
136464,28.683
 ,
ICICI Prudential Mutual Fund,
 ,
146721,15.45
146720,15.45
146722,14.46
146723,14.46
146716,13.6162
146718,13.6160
146717,12.8275
146719,12.8274
146727,13.6561
146725,13.6560
146726,12.8631
146724,12.8633
146349,17.63
146348,17.62
146346,16.51
146347,16.51
 ,
Nippon India Mutual Fund,
 ,
133570,17.7464
133571,15.9815
133569,17.7464
133629,17.7464
133628,15.9792
133572,15.9792
133566,16.2458
133567,14.5833
133568,18.6246
133630,18.6246
133565,16.9057
133631,16.9057
 ,
SBI Mutual Fund,
 ,
148685,13.3350
148686,13.3366
148695,12.9726
148684,12.9725
148683,13.7615
148694,13.7540
148698,13.3457
148691,13.3462
148690,12.0079
148693,12.0066
148692,11.8243
148697,11.8260
148688,11.5075
148689,11.5058
148696,11.3784
148687,11.3783
 ,
Tata Mutual Fund,
 ,
119256,28.3031
115944,24.8399
119255,47.2234
115943,40.9651
115942,39.8199
119251,46.7440
 ,
Union Mutual Fund,
 ,
150554,9.48
150555,9.48
150552,9.39
150553,9.39
 ,
UTI Mutual Fund,
 ,
100682,35.5589
120766,37.8096
 ,
Interval Fund Schemes(Growth),
 ,
IIFL Mutual Fund,
 ,
143213,9.9235
143212,10.4201
143211,9.9048
143214,10.2799
 ,
Interval Fund Schemes(Income),
 ,
Kotak Mahindra Mutual Fund,
 ,
146839,10.0087785
146837,0.0001
146840,10.00871954
146835,10.07183073
145440,10.40029408
145441,10.018167
145437,10.39494886
146602,10.0036
146599,10.1855
146598,10.0029
146601,10.1862
 ,
Nippon India Mutual Fund,
 ,
118804,23.2365
105660,10.8066
105662,10.7963
105663,23.0137
105661,31.0052
145667,10.0000
145670,10.8556
145668,10.0001
145669,10.8332
145348,10.0000
145350,10.8758
145349,10.0000
145347,10.8539
105229,29.2123
105232,10.0033
118596,10.0002
118598,29.5379
105230,10.0177
105400,29.0412
105402,10.0291
118594,10.0402
118595,29.4860
105401,10.0345
105691,10.0304
105689,30.8363
118689,10.8359
118691,31.2701
105692,10.8125
118621,10.0212
118623,30.0165
105434,10.8014
105436,10.7821
105433,29.5531
105884,29.7850
105882,17.9330
118584,10.8684
118583,18.3385
105885,10.8118
105883,10.8251
120800,10.0000
120799,18.4492
120802,10.0000
120798,18.3223
134888,12.9909
134890,12.9909
134889,12.721
134891,12.721
135001,12.6668
134999,12.6668
135000,12.4325
135002,12.4325
 ,
Close Ended Schemes(ELSS),
 ,
Bank of India Mutual Fund,
 ,
141950,15.99
141949,15.99
141952,15.42
141951,15.42
144315,19.08
144309,19.08
144314,18.29
144316,18.30
 ,
ICICI Prudential Mutual Fund,
 ,
142136,16.46
142134,17.02
142133,17.02
142135,16.46
112101,22.73
112100,39.09
 ,
Nippon India Mutual Fund,
 ,
107900,32.0820
107901,32.0820
 ,
SBI Mutual Fund,
 ,
132933,26.1854
132934,22.0707
132924,25.3878
132923,21.3768
133364,27.3743
133363,23.1661
133361,26.5493
133362,22.4510
136007,27.6175
136006,23.2756
136004,26.1409
136005,22.1351
140487,30.5856
140486,25.9526
140488,29.4359
140489,24.9380
142138,16.2606
142140,16.2612
142137,15.7732
142139,15.7802
143178,18.2217
143179,18.2063
143176,17.6886
143177,17.6924
116352,79.8534
116353,58.7332
126279,60.7735
126379,58.5921
126278,48.4007
126378,46.6217
 ,
Sundaram Mutual Fund,
 ,
139711,19.5044
139710,17.9649
139709,19.0211
139712,17.5034
139990,16.7837
139989,16.7837
139992,16.4570
139991,16.4568
141564,15.8603
141567,15.8602
141565,15.2237
141566,15.2237
141141,16.2360
141142,16.2360
141139,15.8732
141140,15.8732
133324,22.3792
133325,18.6428
133322,21.8072
133323,18.1043
142153,16.5388
142154,16.5388
142151,16.0772
142152,16.0773
143079,18.8639
143080,18.2160
143077,18.6100
143078,17.9643
135682,24.2711
135681,19.6653
135684,23.6655
135683,19.1010
 ,
UTI Mutual Fund,
 ,
135962,23.2926
135965,21.1683
135964,22.0771
135963,19.9881
140046,16.4953
140044,16.4953
140045,15.7183
140043,15.7183
140454,15.4735
140457,15.4735
140455,14.7433
140456,14.7433
141892,12.7086
141894,12.708
141893,12.2198
141891,12.2199
101834,152.0037
 ,
Close Ended Schemes(Growth),
 ,
Axis Mutual Fund,
 ,
145672,16.65
145673,16.05
145671,16.75
145674,16.05
 ,
HDFC Mutual Fund,
 ,
141581,13.298
141580,13.895
141579,10.000
141578,10.000
141429,14.316
141430,14.837
141431,10
141428,10
 ,
ICICI Prudential Mutual Fund,
 ,
142952,15.62
142951,16.04
142950,16.04
142949,15.62
143152,15.77
143153,16.14
143154,16.14
143155,15.77
143964,16.55
143961,17.01
143962,17.01
143963,16.55
144445,14.76
144448,15.13
144447,15.13
144446,14.76
145446,18.19
145443,18.51
145444,18.51
145445,18.19
135406,12.80
135404,13.27
135405,10.01
135407,9.61
135550,13.99
135549,10.29
135547,14.46
135548,10.69
135996,13.56
135998,14.19
135999,9.68
135997,9.15
126677,12.06
126675,20.54
126676,21.08
126678,12.48
130003,14.47
130004,13.23
130593,16.02
130594,14.68
131317,13.67
131318,12.50
131545,11.62
131546,10.89
133128,11.11
133129,10.47
133274,10.29
133275,10.97
133425,9.98
133426,10.54
133468,10.71
133467,10.82
133965,9.95
133966,9.46
134043,10.54
134042,9.89
135323,13.82
135322,14.35
135216,10.22
135217,9.96
136180,16.56
136181,17.28
136182,12.19
136183,11.58
139263,13.78
139264,14.28
139261,10.85
139262,10.47
139408,11.90
139409,11.35
124842,11.43
124843,10.42
140435,11.89
140433,12.32
140436,10.91
140434,10.50
140500,13.09
140502,13.54
140503,11.69
140501,11.27
141108,12.21
141110,11.68
141286,11.95
141285,11.46
141558,12.39
141559,12.99
141427,12.39
141426,11.81
141601,12.70
141604,13.18
141602,12.70
141603,12.39
141677,12.52
141678,12.93
141679,12.32
141676,12.01
141790,12.90
141788,13.36
141787,13.04
141789,12.59
141879,14.75
141882,15.23
141880,14.87
141881,14.41
142071,14.45
142072,14.94
142073,14.94
142074,14.45
125410,11.51
125411,10.48
142288,13.43
142289,13.78
142291,13.78
142290,13.43
127628,11.48
127629,10.49
129229,10.17
129235,21.15
129234,22.23
129228,10.82
130987,14.71
130988,15.46
130986,11.26
130985,10.59
134192,12.66
134191,9.96
134189,13.25
134190,10.43
134657,10.98
134656,10.51
135035,10.88
135036,10.17
140029,12.27
140031,12.60
140032,10.85
140030,10.53
 ,
Kotak Mahindra Mutual Fund,
 ,
134568,11.21277657
134567,13.27862178
134566,11.00627096
134565,13.07073144
142417,19.093
142418,20.146
142415,20.008
142416,19.094
143245,14.74284682
143244,14.74283395
143246,14.6365481
143243,14.63654539
144673,15.09747791
144674,14.61685259
144676,14.61685271
144675,15.09752459
 ,
Nippon India Mutual Fund,
 ,
141897,13.8922
141898,13.8922
141895,13.2980
141896,13.2980
141869,10.3270
141868,10.3270
141870,10.0452
141867,10.0452
142006,11.4785
142005,11.4785
142008,11.1685
142007,11.1685
142149,10.6411
142150,10.6411
142148,10.3583
142147,10.3583
142452,10.0000
142453,10.0000
142451,12.6864
142454,12.6440
144891,16.5970
144890,16.0652
144889,16.5970
144888,16.0652
133311,13.8329
133310,13.8329
133309,13.0421
133308,13.0421
133883,12.5434
133882,12.5434
133885,12.1517
133884,12.1517
133131,10.0000
133132,14.5494
133133,10.0000
133134,14.2989
134772,12.0184
134773,13.3166
134775,11.5589
134774,12.8527
130652,17.9036
130651,17.9036
130650,17.4611
130653,17.4611
130880,13.8255
130879,13.8255
130881,13.2339
130878,13.2339
131272,14.4939
131271,14.4939
131269,13.8573
131270,13.8573
125273,12.2273
125271,23.8241
125272,11.2608
125270,22.6688
125889,12.2564
125888,23.8837
125890,11.2518
125887,22.6520
129572,13.6958
129571,19.3301
129573,12.9136
129574,18.5052
 ,
SBI Mutual Fund,
 ,
135507,25.8789
135506,27.4317
135509,23.3145
135508,21.9580
 ,
Sundaram Mutual Fund,
 ,
142533,17.5480
142532,17.5480
142531,16.9995
142534,16.9995
143010,17.9782
143007,17.9782
143009,17.1595
143008,17.1595
143226,19.7509
143224,19.3883
143225,19.0417
143223,18.6829
143506,19.6519
143505,18.9507
143503,18.9395
143504,18.2461
144437,19.9734
144438,19.2632
144435,19.4379
144436,18.7350
144728,22.5220
144729,21.1136
144726,21.9641
144727,20.5700
144989,20.7787
144987,21.6900
144986,20.3411
144988,22.1380
143828,17.0890
143827,16.2541
143830,16.6293
143829,15.9984
144200,17.0765
144199,16.2524
144197,16.6067
144198,15.9866
141404,16.5286
141407,16.5285
141406,15.8941
141405,15.8941
141873,15.0445
141874,15.0445
141871,14.4149
141872,14.4149
 ,
UTI Mutual Fund,
 ,
131021,14.205
131019,15.3687
131020,13.2056
131018,14.3308
141826,10.6409
141827,10.6409
141828,10.2531
141825,10.253
141988,11.8178
141987,11.8178
141989,11.3617
141990,11.3617
142284,13.7253
142287,13.7253
142285,13.2169
142286,13.2169
142172,13.1836
142170,13.1836
142169,12.737
142171,12.737
 ,
Close Ended Schemes(Income),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
149017,10.7544
149018,10.7549
149015,10.7366
149016,10.7366
149062,10.749
149063,10.7496
149064,10.7309
149065,10.7309
150316,10.3651
150314,10.3547
150315,10.355
150875,10.17
150877,10.1675
150876,10.
151186,10.1697
151189,10.167
151188,10.167
151519,10.047
151522,10.0471
151521,10.0464
151520,10.0465
119534,10.
106412,29.032
106413,10.0581
106411,10.0581
119535,29.1675
 ,
Axis Mutual Fund,
 ,
151501,10.1098
151506,10.1082
151504,10.1082
151503,10.1081
 ,
Bandhan Mutual Fund,
 ,
146699,11.5080
146701,13.9101
146702,11.8477
146695,13.7706
146082,10.41782744
146081,10.47320000
146087,12.86192201
 ,
Baroda BNP Paribas Mutual Fund,
 ,
146386,12.6482
146387,12.6482
146384,12.5265
146385,12.5265
 ,
Canara Robeco Mutual Fund,
 ,
146302,13.1536
146304,13.1506
146303,13.0217
146305,13.0217
 ,
DSP Mutual Fund,
 ,
149190,10.5133
149191,10.5132
149189,10.4893
149188,10.4892
150842,10.2574
150840,10.2574
150843,10.2534
150841,10.2534
150885,10.2183
150886,10.2181
150884,10.2132
150887,10.2132
151243,10.1869
151241,10.1861
151242,10.1844
151240,10.1832
151449,10.0704
151450,10.0704
151447,10.0696
151448,10.0696
 ,
Franklin Templeton Mutual Fund,
 ,
141041,0.0000
141040,0.0000
141043,0.0000
141334,0.0000
141335,0.0000
141336,0.0000
141333,0.0000
141338,0.0000
141337,0.0000
144764,0.0000
144763,0.0000
144767,10.0000
144768,10.0000
144766,0.0000
144765,0.0000
145529,0.0000
145530,0.0000
145534,0.0000
145533,0.0000
146049,0.0000
146053,0.0000
146052,0.0000
146050,0.0000
146051,0.0000
146054,0.0000
146668,0.0000
146667,10.0000
146666,10.0000
146670,0.0000
146665,0.0000
146669,0.0000
143371,0.0000
143374,0.0000
143372,0.0000
143375,0.0000
143370,0.0000
143373,0.0000
144653,0.0000
144655,10.0000
144652,0.0000
144654,0.0000
144657,0.0000
144656,0.0000
145318,0.0000
145317,0.0000
145319,0.0000
145321,0.0000
145320,0.0000
145322,0.0000
144268,0.0000
144267,0.0000
144266,10.0000
144270,0.0000
144269,0.0000
144265,0.0000
142000,0.0000
141999,0.0000
142004,0.0000
142003,0.0000
142001,0.0000
142002,0.0000
142113,0.0000
142116,0.0000
142111,10.0000
142115,0.0000
142112,0.0000
142114,10.0000
142141,0.0000
142145,0.0000
142142,0.0000
142146,10.0000
142143,0.0000
142144,0.0000
142538,0.0000
142539,10.0000
142535,0.0000
142537,0.0000
142536,10.0000
142540,10.0000
142664,0.0000
142665,0.0000
142669,10.0000
142667,0.0000
142668,0.0000
142666,10.0000
142713,0.0000
142712,0.0000
142710,0.0000
142715,0.0000
142714,0.0000
142711,0.0000
142918,0.0000
142922,0.0000
142920,0.0000
142919,10.0000
142921,0.0000
142917,0.0000
143782,0.0000
143780,0.0000
143779,0.0000
143781,10.0000
143777,10.0000
143778,10.0000
145171,0.0000
145167,0.0000
145169,0.0000
145168,0.0000
145172,0.0000
145170,0.0000
144007,0.0000
144011,0.0000
144008,0.0000
144009,0.0000
144012,0.0000
144010,0.0000
144959,0.0000
144960,10.0000
144958,0.0000
144963,0.0000
144961,0.0000
144962,0.0000
145929,0.0000
145926,0.0000
145928,10.0000
145931,0.0000
145930,0.0000
145927,0.0000
146371,0.0000
146375,0.0000
146374,0.0000
146373,0.0000
146372,0.0000
146370,0.0000
145782,0.0000
145780,0.0000
145778,0.0000
145781,0.0000
145779,0.0000
145777,0.0000
 ,
HDFC Mutual Fund,
 ,
147236,12.3999
147237,12.4731
147235,10
147233,10
147234,10
147238,10
146896,12.3925
146898,12.4472
146900,10
146895,10
146897,10
146892,12.354
146893,12.452
146891,10
146889,10
146894,10
146890,10
146649,12.5025
146650,12.6016
146647,10
146645,10
146648,10
146646,10
146778,12.4084
146777,12.507
146775,10
146773,10
146776,10
146774,10
146634,12.5318
146631,12.6314
146633,10
146636,10
146635,10
146632,10
146502,12.5851
146498,12.6858
